item_id,pair_id,subject_lemma_sg,subject_lemma_pl,distractor_lemma_sg,distractor_lemma_pl,aux_pair,singular_verb,plural_verb,distance_bucket,distance_level,filler_id,filler,condition,subject,subject_num,distractor,distractor_num,prompt,correct_verb,wrong_verb,correct_token_text,wrong_token_text,n_words_prompt,approx_subject_to_pred_words,approx_distractor_to_pred_words,template,target_depends_on,dataset_name,model_tag,tokenization_ok,correct_token_id,wrong_token_id,correct_logit,wrong_logit,margin,correct_prob,wrong_prob,rank_correct,greedy_token_id,greedy_token,greedy_is_correct,greedy_is_aux,margin_gt_0,margin_gt_1
be_present_long_364_PS,364,officer,officers,doctor,doctors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,officers,pl,doctor,sg,"The officers of the doctor, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.859375,14.09375,2.765625,0.093416728079319,0.00587934534996748,1,527, are,True,True,True,True
be_past_extra_long_1592_SS,1592,representative,representatives,supervisor,supervisors,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,representative,sg,supervisor,sg,"The representative of the supervisor, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.140625,11.515625,3.625,0.012249809689819813,0.00032644637394696474,15,374, is,False,True,True,True
be_present_long_1053_SP,1053,consultant,consultants,chef,chefs,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,consultant,sg,chefs,pl,"The consultant of the chefs, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.828125,12.984375,3.84375,0.10515820235013962,0.002251768484711647,1,374, is,True,True,True,True
be_present_medium_1388_PS,1388,specialist,specialists,designer,designers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,specialists,pl,designer,sg,"The specialists of the designer, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.421875,15.1015625,1.3203125,0.05561713129281998,0.014852656982839108,2,617, have,False,False,True,True
be_present_long_803_PS,803,visitor,visitors,worker,workers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,visitors,pl,worker,sg,"The visitors of the worker, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.234375,14.5234375,1.7109375,0.04637332633137703,0.008379489183425903,3,323, and,False,False,True,True
be_present_short_60_SP,60,teacher,teachers,visitor,visitors,be_present,is,are,short,0,none,,SP,teacher,sg,visitors,pl,The teacher of the visitors,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,15.375,12.4375,2.9375,0.06264990568161011,0.0033203233033418655,5,315, of,False,False,True,True
be_past_medium_1143_SP,1143,developer,developers,director,directors,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,developer,sg,directors,pl,"The developer of the directors, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,16.21875,14.5078125,1.7109375,0.06105676665902138,0.011032733134925365,3,374, is,False,True,True,True
be_past_long_382_SP,382,officer,officers,director,directors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,officer,sg,directors,pl,"The officer of the directors, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,16.0,12.0,4.0,0.04891691729426384,0.0008959445985965431,4,374, is,False,True,True,True
be_past_short_498_PS,498,chef,chefs,member,members,be_past,was,were,short,0,none,,PS,chefs,pl,member,sg,The chefs of the member,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,9.25,7.60546875,1.64453125,0.00010576905333437026,2.042432788584847e-05,307,15926, restaurants,False,False,True,True
be_present_long_1169_PS,1169,operator,operators,lawyer,lawyers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,operators,pl,lawyer,sg,"The operators of the lawyer, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,15.5859375,14.7421875,0.84375,0.036475133150815964,0.01568775810301304,4,323, and,False,False,True,False
be_past_extra_long_1422_SS,1422,technician,technicians,customer,customers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,technician,sg,customer,sg,"The technician of the customer, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.6015625,11.8203125,3.78125,0.015185383148491383,0.00034613837487995625,13,374, is,False,True,True,True
be_past_extra_long_362_SS,362,officer,officers,teacher,teachers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,officer,sg,teacher,sg,"The officer of the teacher, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.5546875,11.6953125,3.859375,0.01724162884056568,0.00036347375134937465,10,374, is,False,True,True,True
be_past_short_482_SS,482,chef,chefs,teacher,teachers,be_past,was,were,short,0,none,,SS,chef,sg,teacher,sg,The chef of the teacher,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.03125,8.921875,4.109375,0.01300093811005354,0.00021344982087612152,12,753,’s,False,False,True,True
be_past_extra_long_1565_PP,1565,representative,representatives,student,students,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,representatives,pl,students,pl,"The representatives of the students, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.828125,13.546875,2.28125,0.02000909484922886,0.0020440577063709497,8,527, are,False,True,True,True
be_past_medium_77_PP,77,teacher,teachers,administrator,administrators,be_past,was,were,medium,1,quite_clearly,", quite clearly,",PP,teachers,pl,administrators,pl,"The teachers of the administrators, quite clearly,",were,was, were, was,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,16.4375,15.0390625,1.3984375,0.04673314094543457,0.011542271822690964,3,527, are,False,True,True,True
be_present_long_515_SS,515,chef,chefs,technician,technicians,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,chef,sg,technician,sg,"The chef of the technician, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.625,11.75,4.875,0.08433523774147034,0.0006439075223170221,2,323, and,False,False,True,True
be_present_long_383_PP,383,officer,officers,assistant,assistants,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,officers,pl,assistants,pl,"The officers of the assistants, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.09375,13.53125,3.5625,0.11685224622488022,0.0033148431684821844,1,527, are,True,True,True,True
be_past_long_33_SP,33,manager,managers,employee,employees,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,manager,sg,employees,pl,"The manager of the employees, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.828125,11.9453125,3.8828125,0.03210844472050667,0.0006612036959268153,5,323, and,False,False,True,True
be_past_short_1211_PP,1211,inspector,inspectors,engineer,engineers,be_past,was,were,short,0,none,,PP,inspectors,pl,engineers,pl,The inspectors of the engineers,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.234375,9.875,4.359375,0.0229527298361063,0.0002934822696261108,9,315, of,False,False,True,True
be_present_short_213_SS,213,driver,drivers,pilot,pilots,be_present,is,are,short,0,none,,SS,driver,sg,pilot,sg,The driver of the pilot,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,12.3671875,7.7421875,4.625,0.004118029493838549,4.0371742215938866e-05,18,1841, car,False,False,True,True
be_past_long_174_PS,174,student,students,writer,writers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,students,pl,writer,sg,"The students of the writer, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,16.609375,13.046875,3.5625,0.04898988828063011,0.0013897361932322383,4,527, are,False,True,True,True
be_past_extra_long_1331_SS,1331,employee,employees,engineer,engineers,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,employee,sg,engineer,sg,"The employee of the engineer, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,14.9453125,12.3828125,2.5625,0.009083022363483906,0.0007004075450822711,23,279, the,False,False,True,True
be_present_medium_1147_SS,1147,developer,developers,consultant,consultants,be_present,is,are,medium,1,quite_clearly,", quite clearly,",SS,developer,sg,consultant,sg,"The developer of the consultant, quite clearly,",is,are, is, are,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,17.96875,13.7109375,4.2578125,0.22997140884399414,0.003254838054999709,1,374, is,True,True,True,True
be_past_short_414_PP,414,engineer,engineers,writer,writers,be_past,was,were,short,0,none,,PP,engineers,pl,writers,pl,The engineers of the writers,were,was, were, was,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,12.4765625,10.015625,2.4609375,0.003913677763193846,0.00033405155409127474,27,315, of,False,False,True,True
be_present_short_678_SP,678,owner,owners,volunteer,volunteers,be_present,is,are,short,0,none,,SP,owner,sg,volunteers,pl,The owner of the volunteers,is,are, is, are,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,14.6484375,11.953125,2.6953125,0.055334582924842834,0.0037362617440521717,3,889, who,False,False,True,True
be_past_extra_long_343_PS,343,lawyer,lawyers,assistant,assistants,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,lawyers,pl,assistant,sg,"The lawyers of the assistant, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,14.3828125,14.0234375,0.359375,0.006196202710270882,0.0043256464414298534,30,279, the,False,False,True,False
be_present_long_514_SP,514,chef,chefs,specialist,specialists,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,chef,sg,specialists,pl,"The chef of the specialists, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.0625,13.5234375,2.5390625,0.05372278019785881,0.004240896087139845,3,323, and,False,False,True,True
be_past_long_169_SS,169,student,students,officer,officers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,student,sg,officer,sg,"The student of the officer, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,16.25,11.484375,4.765625,0.04884006455540657,0.0004159983363933861,4,374, is,False,True,True,True
be_past_medium_756_SP,756,member,members,coordinator,coordinators,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,member,sg,coordinators,pl,"The member of the coordinators, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.921875,14.4609375,1.4609375,0.036016277968883514,0.008356448262929916,4,374, is,False,True,True,True
be_past_medium_758_PS,758,member,members,volunteer,volunteers,be_past,was,were,medium,1,quite_clearly,", quite clearly,",PS,members,pl,volunteer,sg,"The members of the volunteer, quite clearly,",were,was, were, was,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,16.0625,14.4140625,1.6484375,0.04549567028880119,0.008751102723181248,3,527, are,False,True,True,True
be_present_extra_long_947_PP,947,assistant,assistants,designer,designers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,assistants,pl,designers,pl,"The assistants of the designers, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.40625,14.5,2.90625,0.0905587375164032,0.004951787646859884,1,527, are,True,True,True,True
be_past_short_1327_SS,1327,employee,employees,farmer,farmers,be_past,was,were,short,0,none,,SS,employee,sg,farmer,sg,The employee of the farmer,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.609375,8.8125,4.796875,0.032542724162340164,0.00026865664403885603,5,596,'s,False,False,True,True
be_present_medium_1190_PS,1190,operator,operators,inspector,inspectors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,operators,pl,inspector,sg,"The operators of the inspector, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.921875,15.765625,1.15625,0.11048473417758942,0.034765563905239105,1,527, are,True,True,True,True
be_past_extra_long_1636_PP,1636,contractor,contractors,technician,technicians,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,contractors,pl,technicians,pl,"The contractors of the technicians, quite clearly, rather obviously, as expected, at least for now, in most cases,",were,was, were, was,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.0,13.25,1.75,0.007986687123775482,0.0013878783211112022,18,527, are,False,True,True,True
be_past_medium_1156_SS,1156,developer,developers,coordinator,coordinators,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SS,developer,sg,coordinator,sg,"The developer of the coordinator, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.9140625,12.0859375,3.828125,0.04262165725231171,0.0009270363952964544,3,374, is,False,True,True,True
be_past_extra_long_745_SP,745,member,members,analyst,analysts,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SP,member,sg,analysts,pl,"The member of the analysts, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,14.4609375,13.2421875,1.21875,0.007666746620088816,0.002266285941004753,20,279, the,False,False,True,True
be_present_long_1433_PS,1433,technician,technicians,advisor,advisors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,technicians,pl,advisor,sg,"The technicians of the advisor, quite clearly, rather obviously, as expected,",are,is, are, is,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.40625,14.390625,2.015625,0.059979427605867386,0.007991485297679901,2,323, and,False,False,True,True
be_past_short_618_SP,618,actor,actors,member,members,be_past,was,were,short,0,none,,SP,actor,sg,members,pl,The actor of the members,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.25,11.3984375,1.8515625,0.007748118601739407,0.001216390053741634,9,315, of,False,False,True,True
be_present_short_1631_PP,1631,contractor,contractors,inspector,inspectors,be_present,is,are,short,0,none,,PP,contractors,pl,inspectors,pl,The contractors of the inspectors,are,is, are, is,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,15.4140625,11.3515625,4.0625,0.06617340445518494,0.0011385763064026833,2,315, of,False,False,True,True
be_past_long_1630_PP,1630,contractor,contractors,operator,operators,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,contractors,pl,operators,pl,"The contractors of the operators, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.484375,12.75,2.734375,0.025009285658597946,0.0016239675460383296,5,617, have,False,False,True,True
be_present_extra_long_561_PS,561,writer,writers,manager,managers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PS,writers,pl,manager,sg,"The writers of the manager, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,16.625,14.5234375,2.1015625,0.0487874411046505,0.005965008400380611,2,617, have,False,False,True,True
be_present_long_1360_SP,1360,employee,employees,contractor,contractors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,employee,sg,contractors,pl,"The employee of the contractors, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,15.9453125,12.921875,3.0234375,0.045534368604421616,0.0022145069669932127,3,323, and,False,False,True,True
be_present_long_1548_SP,1548,volunteer,volunteers,designer,designers,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,volunteer,sg,designers,pl,"The volunteer of the designers, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.109375,13.890625,2.21875,0.06623433530330658,0.007202649489045143,2,323, and,False,False,True,True
be_past_long_1388_SP,1388,specialist,specialists,designer,designers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,specialist,sg,designers,pl,"The specialist of the designers, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,14.8671875,12.640625,2.2265625,0.015854114666581154,0.001710638403892517,7,374, is,False,True,True,True
be_past_long_655_SP,655,owner,owners,writer,writers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,owner,sg,writers,pl,"The owner of the writers, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.8671875,12.671875,3.1953125,0.03756611794233322,0.0015384723665192723,4,374, is,False,True,True,True
be_past_short_523_SP,523,pilot,pilots,worker,workers,be_past,was,were,short,0,none,,SP,pilot,sg,workers,pl,The pilot of the workers,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.0,10.984375,2.015625,0.008382020518183708,0.001116796163842082,11,529,’,False,False,True,True
be_present_long_100_SS,100,worker,workers,visitor,visitors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,worker,sg,visitor,sg,"The worker of the visitor, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.75,12.3984375,4.3515625,0.0807831808924675,0.001041025505401194,1,374, is,True,True,True,True
be_past_extra_long_932_SS,932,assistant,assistants,nurse,nurses,be_past,was,were,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,assistant,sg,nurse,sg,"The assistant of the nurse, quite clearly, rather obviously, as expected, at least for now, in most cases,",was,were, was, were,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.46875,11.6015625,3.8671875,0.013882644474506378,0.0002903848944697529,15,374, is,False,True,True,True
be_past_medium_722_SP,722,member,members,teacher,teachers,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,member,sg,teachers,pl,"The member of the teachers, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.84375,14.609375,1.234375,0.032360684126615524,0.00941749569028616,5,374, is,False,True,True,True
be_present_medium_351_PS,351,lawyer,lawyers,supervisor,supervisors,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,lawyers,pl,supervisor,sg,"The lawyers of the supervisor, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.75,14.734375,3.015625,0.12335079163312912,0.006046062335371971,1,527, are,True,True,True,True
be_past_medium_66_SP,66,teacher,teachers,consultant,consultants,be_past,was,were,medium,1,quite_clearly,", quite clearly,",SP,teacher,sg,consultants,pl,"The teacher of the consultants, quite clearly,",was,were, was, were,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,17.765625,13.9921875,3.7734375,0.11882548034191132,0.0027297730557620525,2,374, is,False,True,True,True
be_past_long_1190_SP,1190,operator,operators,inspector,inspectors,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,operator,sg,inspectors,pl,"The operator of the inspectors, quite clearly, rather obviously, as expected,",was,were, was, were,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,15.4765625,12.3984375,3.078125,0.030546899884939194,0.0014065476134419441,5,706, has,False,False,True,True
be_past_short_465_SP,465,nurse,nurses,analyst,analysts,be_past,was,were,short,0,none,,SP,nurse,sg,analysts,pl,The nurse of the analysts,was,were, was, were,5,4,1,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,574,1051,13.7421875,12.671875,1.0703125,0.01805063523352146,0.006189587060362101,10,315, of,False,False,True,True
be_present_medium_409_PS,409,engineer,engineers,lawyer,lawyers,be_present,is,are,medium,1,quite_clearly,", quite clearly,",PS,engineers,pl,lawyer,sg,"The engineers of the lawyer, quite clearly,",are,is, are, is,9,8,5,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.5,16.390625,1.109375,0.131577730178833,0.04338973015546799,1,527, are,True,True,True,True
be_present_extra_long_530_SS,530,pilot,pilots,officer,officers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,pilot,sg,officer,sg,"The pilot of the officer, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.609375,12.390625,4.21875,0.055942993611097336,0.000823314709123224,1,374, is,True,True,True,True
be_present_long_1030_SS,1030,analyst,analysts,inspector,inspectors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,analyst,sg,inspector,sg,"The analyst of the inspector, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.0,11.8359375,4.1640625,0.045739345252513885,0.00071098527405411,3,706, has,False,False,True,True
be_present_long_260_SP,260,farmer,farmers,visitor,visitors,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SP,farmer,sg,visitors,pl,"The farmer of the visitors, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.625,11.46875,5.15625,0.08276771754026413,0.00047701282892376184,2,574, was,False,True,True,True
be_present_extra_long_725_PP,725,member,members,student,students,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",PP,members,pl,students,pl,"The members of the students, quite clearly, rather obviously, as expected, at least for now, in most cases,",are,is, are, is,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,527,374,17.03125,14.4921875,2.5390625,0.0569237619638443,0.004493582993745804,1,520, at,False,False,True,True
be_present_extra_long_882_SS,882,director,directors,teacher,teachers,be_present,is,are,extra_long,3,clearly_obviously_expected_now_cases,", quite clearly, rather obviously, as expected, at least for now, in most cases,",SS,director,sg,teacher,sg,"The director of the teacher, quite clearly, rather obviously, as expected, at least for now, in most cases,",is,are, is, are,24,23,20,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.34375,13.5078125,2.8359375,0.04301143437623978,0.0025232015177607536,2,279, the,False,False,True,True
be_past_long_1053_PP,1053,consultant,consultants,chef,chefs,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PP,consultants,pl,chefs,pl,"The consultants of the chefs, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.640625,13.3515625,2.2890625,0.027480032294988632,0.002785415854305029,5,527, are,False,True,True,True
be_present_long_1179_SS,1179,operator,operators,member,members,be_present,is,are,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",SS,operator,sg,member,sg,"The operator of the member, quite clearly, rather obviously, as expected,",is,are, is, are,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,374,527,16.109375,12.3203125,3.7890625,0.055407918989658356,0.0012531494721770287,3,323, and,False,False,True,True
be_past_long_1563_PS,1563,representative,representatives,worker,workers,be_past,was,were,long,2,clearly_obviously_expected,", quite clearly, rather obviously, as expected,",PS,representatives,pl,worker,sg,"The representatives of the worker, quite clearly, rather obviously, as expected,",were,was, were, was,15,14,11,The {subject} of the {distractor}{adverbial_filler},subject_number,agreement_distance_adverbial,llama32_3b,True,1051,574,15.984375,13.609375,2.375,0.0378975085914135,0.0035250175278633833,4,323, and,False,False,True,True
