item_id,base_item_index,template_id,verb_pair,subject_singular,subject_plural,distractor_singular,distractor_plural,condition,subject_number,distractor_number,prompt,singular_verb,plural_verb,correct_verb,wrong_verb,full_sentence_example,logit_correct,logit_wrong,margin,prob_correct,prob_wrong,rank_correct,model_tag,pass_margin_gt_0,pass_margin_gt_1,subject_token_start,subject_token_end,distractor_token_start,distractor_token_end,final_token_position,prompt_token_length
agr_0027,27,of_in_question,be_past,administrator,administrators,region,regions,PS,plural,singular,The administrators of the region in question,was,were,were,was,The administrators of the region in question were responsible for the decision.,17.78125,12.7265625,5.0546875,0.03995831683278084,0.0002549084892962128,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,be_past,administrator,administrators,region,regions,PP,plural,plural,The administrators of the regions in question,was,were,were,was,The administrators of the regions in question were responsible for the decision.,18.046875,11.7265625,6.3203125,0.04314234480261803,7.762952736811712e-05,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,have_present,administrator,administrators,region,regions,SS,singular,singular,The administrator of the region in question,has,have,has,have,The administrator of the region in question has received the report.,18.34375,12.359375,5.984375,0.10421284288167953,0.000262385729001835,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,have_present,administrator,administrators,region,regions,SP,singular,plural,The administrator of the regions in question,has,have,has,have,The administrator of the regions in question has received the report.,18.453125,16.671875,1.78125,0.09855110943317413,0.016598716378211975,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,have_present,administrator,administrators,region,regions,PS,plural,singular,The administrators of the region in question,has,have,have,has,The administrators of the region in question have received the report.,19.0,13.2421875,5.7578125,0.13517723977565765,0.00042689134716056287,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,have_present,administrator,administrators,region,regions,PP,plural,plural,The administrators of the regions in question,has,have,have,has,The administrators of the regions in question have received the report.,19.265625,12.2421875,7.0234375,0.14594867825508118,0.0001300049916608259,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,do_present,administrator,administrators,region,regions,SS,singular,singular,The administrator of the region in question,does,do,does,do,The administrator of the region in question does not agree with the proposal.,15.546875,10.375,5.171875,0.006357024423778057,3.6069246561964974e-05,19,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,do_present,administrator,administrators,region,regions,SP,singular,plural,The administrator of the regions in question,does,do,does,do,The administrator of the regions in question does not agree with the proposal.,15.859375,14.0078125,1.8515625,0.007365635130554438,0.0011563434964045882,21,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,do_present,administrator,administrators,region,regions,PS,plural,singular,The administrators of the region in question,does,do,do,does,The administrators of the region in question do not agree with the proposal.,16.0625,10.6875,5.375,0.0071641309186816216,3.3176507713506e-05,17,qwen25_3b,True,True,1,1,4,4,6,7
agr_0027,27,of_in_question,do_present,administrator,administrators,region,regions,PP,plural,plural,The administrators of the regions in question,does,do,do,does,The administrators of the regions in question do not agree with the proposal.,16.421875,9.9921875,6.4296875,0.008495232090353966,1.3702424439543393e-05,18,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_present,inspector,inspectors,project,projects,SS,singular,singular,The inspector of the project in question,is,are,is,are,The inspector of the project in question is responsible for the decision.,19.328125,11.7265625,7.6015625,0.18946321308612823,9.46690997807309e-05,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_present,inspector,inspectors,project,projects,SP,singular,plural,The inspector of the projects in question,is,are,is,are,The inspector of the projects in question is responsible for the decision.,18.9375,15.890625,3.046875,0.17795123159885406,0.008453955873847008,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_present,inspector,inspectors,project,projects,PS,plural,singular,The inspectors of the project in question,is,are,are,is,The inspectors of the project in question are responsible for the decision.,19.578125,14.9296875,4.6484375,0.17345358431339264,0.001661087735556066,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_present,inspector,inspectors,project,projects,PP,plural,plural,The inspectors of the projects in question,is,are,are,is,The inspectors of the projects in question are responsible for the decision.,19.515625,13.25,6.265625,0.16295050084590912,0.0003096915315836668,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_past,inspector,inspectors,project,projects,SS,singular,singular,The inspector of the project in question,was,were,was,were,The inspector of the project in question was responsible for the decision.,17.765625,11.5234375,6.2421875,0.039713647216558456,7.726666808594018e-05,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_past,inspector,inspectors,project,projects,SP,singular,plural,The inspector of the projects in question,was,were,was,were,The inspector of the projects in question was responsible for the decision.,17.96875,15.234375,2.734375,0.067542664706707,0.004385854583233595,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_past,inspector,inspectors,project,projects,PS,plural,singular,The inspectors of the project in question,was,were,were,was,The inspectors of the project in question were responsible for the decision.,18.5,14.109375,4.390625,0.059014610946178436,0.0007313669775612652,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,be_past,inspector,inspectors,project,projects,PP,plural,plural,The inspectors of the projects in question,was,were,were,was,The inspectors of the projects in question were responsible for the decision.,18.9375,13.234375,5.703125,0.0914069414138794,0.00030489021446555853,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,have_present,inspector,inspectors,project,projects,SS,singular,singular,The inspector of the project in question,has,have,has,have,The inspector of the project in question has received the report.,18.421875,11.03125,7.390625,0.07655005902051926,4.7232169890776277e-05,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,have_present,inspector,inspectors,project,projects,SP,singular,plural,The inspector of the projects in question,has,have,has,have,The inspector of the projects in question has received the report.,17.734375,14.3359375,3.3984375,0.053430646657943726,0.0017859437502920628,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,have_present,inspector,inspectors,project,projects,PS,plural,singular,The inspectors of the project in question,has,have,have,has,The inspectors of the project in question have received the report.,18.78125,13.78125,5.0,0.0781816616654396,0.0005267838714644313,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,have_present,inspector,inspectors,project,projects,PP,plural,plural,The inspectors of the projects in question,has,have,have,has,The inspectors of the projects in question have received the report.,18.984375,12.734375,6.25,0.09579364955425262,0.00018492525850888342,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,do_present,inspector,inspectors,project,projects,SS,singular,singular,The inspector of the project in question,does,do,does,do,The inspector of the project in question does not agree with the proposal.,15.3046875,9.53125,5.7734375,0.003389754332602024,1.05389208329143e-05,32,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,do_present,inspector,inspectors,project,projects,SP,singular,plural,The inspector of the projects in question,does,do,does,do,The inspector of the projects in question does not agree with the proposal.,15.1796875,12.3984375,2.78125,0.00415244372561574,0.0002572895900812,32,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,do_present,inspector,inspectors,project,projects,PS,plural,singular,The inspectors of the project in question,does,do,do,does,The inspectors of the project in question do not agree with the proposal.,16.015625,11.15625,4.859375,0.00492049939930439,3.816009120782837e-05,23,qwen25_3b,True,True,1,1,4,4,6,7
agr_0028,28,of_in_question,do_present,inspector,inspectors,project,projects,PP,plural,plural,The inspectors of the projects in question,does,do,do,does,The inspectors of the projects in question do not agree with the proposal.,16.171875,10.2265625,5.9453125,0.005752856377512217,1.5061460544529837e-05,19,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_present,technician,technicians,project,projects,SS,singular,singular,The technician of the project in question,is,are,is,are,The technician of the project in question is responsible for the decision.,19.03125,11.890625,7.140625,0.16625522077083588,0.00013171682076063007,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_present,technician,technicians,project,projects,SP,singular,plural,The technician of the projects in question,is,are,is,are,The technician of the projects in question is responsible for the decision.,18.625,15.6484375,2.9765625,0.14548197388648987,0.007414886262267828,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_present,technician,technicians,project,projects,PS,plural,singular,The technicians of the project in question,is,are,are,is,The technicians of the project in question are responsible for the decision.,19.140625,13.7734375,5.3671875,0.1499522179365158,0.0006998628377914429,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_present,technician,technicians,project,projects,PP,plural,plural,The technicians of the projects in question,is,are,are,is,The technicians of the projects in question are responsible for the decision.,19.625,12.3984375,7.2265625,0.1662692129611969,0.00012088031508028507,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_past,technician,technicians,project,projects,SS,singular,singular,The technician of the project in question,was,were,was,were,The technician of the project in question was responsible for the decision.,17.671875,11.2890625,6.3828125,0.04269787296652794,7.217486563604325e-05,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_past,technician,technicians,project,projects,SP,singular,plural,The technician of the projects in question,was,were,was,were,The technician of the projects in question was responsible for the decision.,17.4375,14.46875,2.96875,0.044369492679834366,0.0022791491355746984,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_past,technician,technicians,project,projects,PS,plural,singular,The technicians of the project in question,was,were,were,was,The technicians of the project in question were responsible for the decision.,18.140625,13.234375,4.90625,0.05516434088349342,0.0004082263621967286,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,be_past,technician,technicians,project,projects,PP,plural,plural,The technicians of the projects in question,was,were,were,was,The technicians of the projects in question were responsible for the decision.,18.546875,12.1328125,6.4140625,0.056570250540971756,9.268215217161924e-05,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,have_present,technician,technicians,project,projects,SS,singular,singular,The technician of the project in question,has,have,has,have,The technician of the project in question has received the report.,18.53125,11.9765625,6.5546875,0.10083889216184616,0.00014353686128742993,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,have_present,technician,technicians,project,projects,SP,singular,plural,The technician of the projects in question,has,have,has,have,The technician of the projects in question has received the report.,17.953125,14.75,3.203125,0.07430492341518402,0.0030193820130079985,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,have_present,technician,technicians,project,projects,PS,plural,singular,The technicians of the project in question,has,have,have,has,The technicians of the project in question have received the report.,18.9375,13.59375,5.34375,0.12238743156194687,0.0005847573047503829,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,have_present,technician,technicians,project,projects,PP,plural,plural,The technicians of the projects in question,has,have,have,has,The technicians of the projects in question have received the report.,19.296875,12.4140625,6.8828125,0.1197592243552208,0.00012278390931896865,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,do_present,technician,technicians,project,projects,SS,singular,singular,The technician of the project in question,does,do,does,do,The technician of the project in question does not agree with the proposal.,15.25,10.1484375,5.1015625,0.0037896516732871532,2.3068472728482448e-05,31,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,do_present,technician,technicians,project,projects,SP,singular,plural,The technician of the projects in question,does,do,does,do,The technician of the projects in question does not agree with the proposal.,14.8515625,12.2890625,2.5625,0.0033421514090150595,0.0002577190170995891,32,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,do_present,technician,technicians,project,projects,PS,plural,singular,The technicians of the project in question,does,do,do,does,The technicians of the project in question do not agree with the proposal.,15.703125,10.5390625,5.1640625,0.004820206202566624,2.7563968615140766e-05,19,qwen25_3b,True,True,1,1,4,4,6,7
agr_0029,29,of_in_question,do_present,technician,technicians,project,projects,PP,plural,plural,The technicians of the projects in question,does,do,do,does,The technicians of the projects in question do not agree with the proposal.,16.1875,9.625,6.5625,0.005344714969396591,7.548610483354423e-06,18,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_present,student,students,institution,institutions,SS,singular,singular,The student of the institution in question,is,are,is,are,The student of the institution in question is responsible for the decision.,18.65625,15.0859375,3.5703125,0.1735948622226715,0.004886184353381395,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_present,student,students,institution,institutions,SP,singular,plural,The student of the institutions in question,is,are,is,are,The student of the institutions in question is responsible for the decision.,18.84375,17.265625,1.578125,0.14362673461437225,0.029639050364494324,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_present,student,students,institution,institutions,PS,plural,singular,The students of the institution in question,is,are,are,is,The students of the institution in question are responsible for the decision.,19.140625,14.6484375,4.4921875,0.20919127762317657,0.002342131920158863,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_present,student,students,institution,institutions,PP,plural,plural,The students of the institutions in question,is,are,are,is,The students of the institutions in question are responsible for the decision.,19.375,12.9140625,6.4609375,0.1932380646467209,0.0003020947624463588,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_past,student,students,institution,institutions,SS,singular,singular,The student of the institution in question,was,were,was,were,The student of the institution in question was responsible for the decision.,17.765625,14.59375,3.171875,0.07124318927526474,0.0029868646524846554,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_past,student,students,institution,institutions,SP,singular,plural,The student of the institutions in question,was,were,was,were,The student of the institutions in question was responsible for the decision.,17.8125,16.484375,1.328125,0.05121169239282608,0.013569747097790241,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_past,student,students,institution,institutions,PS,plural,singular,The students of the institution in question,was,were,were,was,The students of the institution in question were responsible for the decision.,18.046875,13.796875,4.25,0.0700703039765358,0.0009994992287829518,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,be_past,student,students,institution,institutions,PP,plural,plural,The students of the institutions in question,was,were,were,was,The students of the institutions in question were responsible for the decision.,18.171875,12.390625,5.78125,0.05802058428525925,0.00017898521036840975,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,have_present,student,students,institution,institutions,SS,singular,singular,The student of the institution in question,has,have,has,have,The student of the institution in question has received the report.,17.90625,14.375,3.53125,0.08200041204690933,0.0024000131525099277,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,have_present,student,students,institution,institutions,SP,singular,plural,The student of the institutions in question,has,have,has,have,The student of the institutions in question has received the report.,17.6875,16.0,1.6875,0.04519415646791458,0.008360077627003193,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,have_present,student,students,institution,institutions,PS,plural,singular,The students of the institution in question,has,have,have,has,The students of the institution in question have received the report.,18.6875,14.0625,4.625,0.13297006487846375,0.0013035926967859268,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,have_present,student,students,institution,institutions,PP,plural,plural,The students of the institutions in question,has,have,have,has,The students of the institutions in question have received the report.,18.828125,12.40625,6.421875,0.11183761060237885,0.00018180382903665304,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,do_present,student,students,institution,institutions,SS,singular,singular,The student of the institution in question,does,do,does,do,The student of the institution in question does not agree with the proposal.,15.4609375,12.171875,3.2890625,0.007109356578439474,0.0002650993119459599,18,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,do_present,student,students,institution,institutions,SP,singular,plural,The student of the institutions in question,does,do,does,do,The student of the institutions in question does not agree with the proposal.,15.7890625,14.2578125,1.53125,0.006770198233425617,0.0014641579473391175,21,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,do_present,student,students,institution,institutions,PS,plural,singular,The students of the institution in question,does,do,do,does,The students of the institution in question do not agree with the proposal.,15.7421875,11.40625,4.3359375,0.0069923135451972485,9.15265700314194e-05,11,qwen25_3b,True,True,1,1,4,4,6,7
agr_0030,30,of_in_question,do_present,student,students,institution,institutions,PP,plural,plural,The students of the institutions in question,does,do,do,does,The students of the institutions in question do not agree with the proposal.,16.609375,10.6484375,5.9609375,0.012161776423454285,3.1346906325779855e-05,10,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,be_present,doctor,doctors,coalition,coalitions,SS,singular,singular,The doctor of the coalition in question,is,are,is,are,The doctor of the coalition in question is responsible for the decision.,19.546875,14.7734375,4.7734375,0.3399876356124878,0.0028733303770422935,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,be_present,doctor,doctors,coalition,coalitions,SP,singular,plural,The doctor of the coalitions in question,is,are,is,are,The doctor of the coalitions in question is responsible for the decision.,19.40625,17.40625,2.0,0.2805357873439789,0.03796638920903206,1,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,be_present,doctor,doctors,coalition,coalitions,PS,plural,singular,The doctors of the coalition in question,is,are,are,is,The doctors of the coalition in question are responsible for the decision.,19.5,14.3984375,5.1015625,0.23419080674648285,0.0014255729038268328,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,be_present,doctor,doctors,coalition,coalitions,PP,plural,plural,The doctors of the coalitions in question,is,are,are,is,The doctors of the coalitions in question are responsible for the decision.,19.484375,12.34375,7.140625,0.19581125676631927,0.0001551327877677977,1,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,be_past,doctor,doctors,coalition,coalitions,SS,singular,singular,The doctor of the coalition in question,was,were,was,were,The doctor of the coalition in question was responsible for the decision.,18.046875,13.5625,4.484375,0.07586149871349335,0.000856016471516341,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,be_past,doctor,doctors,coalition,coalitions,SP,singular,plural,The doctor of the coalitions in question,was,were,was,were,The doctor of the coalitions in question was responsible for the decision.,17.796875,15.875,1.921875,0.0561106875538826,0.008210808038711548,3,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,be_past,doctor,doctors,coalition,coalitions,PS,plural,singular,The doctors of the coalition in question,was,were,were,was,The doctors of the coalition in question were responsible for the decision.,17.9375,13.4296875,4.5078125,0.049089059233665466,0.0005410863668657839,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,be_past,doctor,doctors,coalition,coalitions,PP,plural,plural,The doctors of the coalitions in question,was,were,were,was,The doctors of the coalitions in question were responsible for the decision.,17.796875,11.703125,6.09375,0.03622144088149071,8.174923277692869e-05,5,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,have_present,doctor,doctors,coalition,coalitions,SS,singular,singular,The doctor of the coalition in question,has,have,has,have,The doctor of the coalition in question has received the report.,17.6875,13.125,4.5625,0.0529598593711853,0.0005526857567019761,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,have_present,doctor,doctors,coalition,coalitions,SP,singular,plural,The doctor of the coalitions in question,has,have,has,have,The doctor of the coalitions in question has received the report.,17.359375,15.5625,1.796875,0.03622778132557869,0.006007155403494835,5,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,have_present,doctor,doctors,coalition,coalitions,PS,plural,singular,The doctors of the coalition in question,has,have,have,has,The doctors of the coalition in question have received the report.,18.46875,13.171875,5.296875,0.08350331336259842,0.00041811916162259877,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,have_present,doctor,doctors,coalition,coalitions,PP,plural,plural,The doctors of the coalitions in question,has,have,have,has,The doctors of the coalitions in question have received the report.,18.953125,11.8125,7.140625,0.11511149257421494,9.119786409428343e-05,2,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,do_present,doctor,doctors,coalition,coalitions,SS,singular,singular,The doctor of the coalition in question,does,do,does,do,The doctor of the coalition in question does not agree with the proposal.,15.3984375,11.5546875,3.84375,0.005368087440729141,0.00011494767386466265,15,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,do_present,doctor,doctors,coalition,coalitions,SP,singular,plural,The doctor of the coalitions in question,does,do,does,do,The doctor of the coalitions in question does not agree with the proposal.,15.4453125,13.9140625,1.53125,0.005342874210327864,0.0011554775992408395,22,qwen25_3b,True,True,1,1,4,5,7,8
agr_0031,31,of_in_question,do_present,doctor,doctors,coalition,coalitions,PS,plural,singular,The doctors of the coalition in question,does,do,do,does,The doctors of the coalition in question do not agree with the proposal.,16.578125,11.625,4.953125,0.01260711345821619,8.902270928956568e-05,8,qwen25_3b,True,True,1,1,4,4,6,7
agr_0031,31,of_in_question,do_present,doctor,doctors,coalition,coalitions,PP,plural,plural,The doctors of the coalitions in question,does,do,do,does,The doctors of the coalitions in question do not agree with the proposal.,17.078125,10.4140625,6.6640625,0.01765291951596737,2.252428384963423e-05,6,qwen25_3b,True,True,1,1,4,5,7,8
agr_0032,32,of_in_question,be_present,teacher,teachers,firm,firms,SS,singular,singular,The teacher of the firm in question,is,are,is,are,The teacher of the firm in question is responsible for the decision.,18.578125,12.671875,5.90625,0.17991416156291962,0.0004897941253148019,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_present,teacher,teachers,firm,firms,SP,singular,plural,The teacher of the firms in question,is,are,is,are,The teacher of the firms in question is responsible for the decision.,18.703125,15.9375,2.765625,0.18516841530799866,0.0116538992151618,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_present,teacher,teachers,firm,firms,PS,plural,singular,The teachers of the firm in question,is,are,are,is,The teachers of the firm in question are responsible for the decision.,18.46875,15.015625,3.453125,0.14766371250152588,0.00467305164784193,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_present,teacher,teachers,firm,firms,PP,plural,plural,The teachers of the firms in question,is,are,are,is,The teachers of the firms in question are responsible for the decision.,18.984375,13.6875,5.296875,0.15940265357494354,0.000798163702711463,1,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_past,teacher,teachers,firm,firms,SS,singular,singular,The teacher of the firm in question,was,were,was,were,The teacher of the firm in question was responsible for the decision.,17.703125,12.390625,5.3125,0.0749993845820427,0.0003697159991133958,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_past,teacher,teachers,firm,firms,SP,singular,plural,The teacher of the firms in question,was,were,was,were,The teacher of the firms in question was responsible for the decision.,17.421875,14.9453125,2.4765625,0.05141941085457802,0.004320855252444744,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_past,teacher,teachers,firm,firms,PS,plural,singular,The teachers of the firm in question,was,were,were,was,The teachers of the firm in question were responsible for the decision.,17.359375,14.2421875,3.1171875,0.04869432374835014,0.0021562594920396805,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,be_past,teacher,teachers,firm,firms,PP,plural,plural,The teachers of the firms in question,was,were,were,was,The teachers of the firms in question were responsible for the decision.,17.921875,13.171875,4.75,0.05508808419108391,0.00047660531708970666,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,have_present,teacher,teachers,firm,firms,SS,singular,singular,The teacher of the firm in question,has,have,has,have,The teacher of the firm in question has received the report.,17.578125,11.84375,5.734375,0.06618672609329224,0.0002139752177754417,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,have_present,teacher,teachers,firm,firms,SP,singular,plural,The teacher of the firms in question,has,have,has,have,The teacher of the firms in question has received the report.,17.578125,14.6796875,2.8984375,0.06011538580060005,0.0033129146322607994,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,have_present,teacher,teachers,firm,firms,PS,plural,singular,The teachers of the firm in question,has,have,have,has,The teachers of the firm in question have received the report.,18.0,14.2890625,3.7109375,0.09240558743476868,0.002259740373119712,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,have_present,teacher,teachers,firm,firms,PP,plural,plural,The teachers of the firms in question,has,have,have,has,The teachers of the firms in question have received the report.,18.53125,13.2109375,5.3203125,0.1013224869966507,0.0004955910844728351,2,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,do_present,teacher,teachers,firm,firms,SS,singular,singular,The teacher of the firm in question,does,do,does,do,The teacher of the firm in question does not agree with the proposal.,14.921875,10.1953125,4.7265625,0.0046470374800264835,4.115817864658311e-05,17,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,do_present,teacher,teachers,firm,firms,SP,singular,plural,The teacher of the firms in question,does,do,does,do,The teacher of the firms in question does not agree with the proposal.,14.9765625,12.5546875,2.421875,0.004458013456314802,0.0003956712025683373,21,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,do_present,teacher,teachers,firm,firms,PS,plural,singular,The teachers of the firm in question,does,do,do,does,The teachers of the firm in question do not agree with the proposal.,16.0625,12.3984375,3.6640625,0.01331228669732809,0.0003411697398405522,10,qwen25_3b,True,True,1,1,4,4,6,7
agr_0032,32,of_in_question,do_present,teacher,teachers,firm,firms,PP,plural,plural,The teachers of the firms in question,does,do,do,does,The teachers of the firms in question do not agree with the proposal.,16.5625,11.4765625,5.0859375,0.014147789217531681,8.747701940592378e-05,10,qwen25_3b,True,True,1,1,4,4,6,7
agr_0033,33,of_in_question,be_present,auditor,auditors,district,districts,SS,singular,singular,The auditor of the district in question,is,are,is,are,The auditor of the district in question is responsible for the decision.,18.03125,11.4140625,6.6171875,0.0776529535651207,0.000103836486232467,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0033,33,of_in_question,be_present,auditor,auditors,district,districts,SP,singular,plural,The auditor of the districts in question,is,are,is,are,The auditor of the districts in question is responsible for the decision.,18.34375,15.6953125,2.6484375,0.08156304806470871,0.005771538708359003,3,qwen25_3b,True,True,1,1,4,4,6,7
agr_0033,33,of_in_question,be_present,auditor,auditors,district,districts,PS,plural,singular,The auditors of the district in question,is,are,are,is,The auditors of the district in question are responsible for the decision.,18.59375,13.09375,5.5,0.0841737687587738,0.0003439989231992513,3,qwen25_3b,True,True,1,2,5,5,7,8
agr_0033,33,of_in_question,be_present,auditor,auditors,district,districts,PP,plural,plural,The auditors of the districts in question,is,are,are,is,The auditors of the districts in question are responsible for the decision.,19.03125,12.4375,6.59375,0.10358037054538727,0.00014179086429066956,2,qwen25_3b,True,True,1,2,5,5,7,8
agr_0033,33,of_in_question,be_past,auditor,auditors,district,districts,SS,singular,singular,The auditor of the district in question,was,were,was,were,The auditor of the district in question was responsible for the decision.,17.8125,11.4921875,6.3203125,0.06239590421319008,0.00011227402137592435,4,qwen25_3b,True,True,1,1,4,4,6,7
agr_0033,33,of_in_question,be_past,auditor,auditors,district,districts,SP,singular,plural,The auditor of the districts in question,was,were,was,were,The auditor of the districts in question was responsible for the decision.,17.8125,15.3125,2.5,0.0479484461247921,0.003935847897082567,5,qwen25_3b,True,True,1,1,4,4,6,7
agr_0033,33,of_in_question,be_past,auditor,auditors,district,districts,PS,plural,singular,The auditors of the district in question,was,were,were,was,The auditors of the district in question were responsible for the decision.,18.34375,13.3203125,5.0234375,0.06555459648370743,0.00043147135875187814,4,qwen25_3b,True,True,1,2,5,5,7,8
agr_0033,33,of_in_question,be_past,auditor,auditors,district,districts,PP,plural,plural,The auditors of the districts in question,was,were,were,was,The auditors of the districts in question were responsible for the decision.,18.5,12.5,6.0,0.060891762375831604,0.00015093557885847986,4,qwen25_3b,True,True,1,2,5,5,7,8
agr_0033,33,of_in_question,have_present,auditor,auditors,district,districts,SS,singular,singular,The auditor of the district in question,has,have,has,have,The auditor of the district in question has received the report.,18.265625,11.6015625,6.6640625,0.09816253930330276,0.00012525072088465095,2,qwen25_3b,True,True,1,1,4,4,6,7
